date,region,driving,transit,walking
2020-05-04,Saskatchewan,-2.2099999999999937,-62.27,8.930000000000007
2020-05-05,Saskatchewan,4.650000000000006,-55.78,30.44999999999999
2020-05-06,Saskatchewan,9.209999999999994,-55.58,29.629999999999995
2020-05-07,Saskatchewan,10.469999999999999,-63.53,34.75999999999999
2020-05-08,Saskatchewan,14.379999999999995,-65.64,21.370000000000005
2020-05-09,Saskatchewan,-1.1700000000000017,-68.16,-3.069999999999993
2020-05-10,Saskatchewan,-18.099999999999994,-68.66,-12.739999999999995
2020-05-13,Saskatchewan,15.700000000000003,-63.08,36.349999999999994
2020-05-14,Saskatchewan,23.879999999999995,-60.11,38.97999999999999
2020-05-15,Saskatchewan,37.56,-56.59,50.21000000000001
2020-05-16,Saskatchewan,10.86,-57.29,21.799999999999997
2020-05-17,Saskatchewan,-8.14,-64.34,-6.150000000000006
2020-05-18,Saskatchewan,0.46999999999999886,-61.57,12.650000000000006
2020-05-19,Saskatchewan,30.610000000000014,-45.12,71.91
2020-05-20,Saskatchewan,27.25,-48.39,42.30000000000001
2020-05-21,Saskatchewan,29.75,-49.45,51.97
2020-05-22,Saskatchewan,44.650000000000006,-56.29,59.83000000000001
2020-05-23,Saskatchewan,19.590000000000003,-55.99,33.08000000000001
2020-05-24,Saskatchewan,3.260000000000005,-58.55,8.599999999999994
2020-05-25,Saskatchewan,32.08000000000001,-46.53,52.139999999999986
2020-05-26,Saskatchewan,28.150000000000006,-58.55,44.81
2020-05-27,Saskatchewan,31.02000000000001,-57.04,46.860000000000014
2020-05-28,Saskatchewan,38.389999999999986,-51.81,53.629999999999995
2020-05-29,Saskatchewan,48.69999999999999,-48.89,60.099999999999994
2020-05-30,Saskatchewan,23.819999999999993,-40.24,44.58000000000001
2020-05-31,Saskatchewan,4.349999999999994,-62.22,9.700000000000003
2020-06-01,Saskatchewan,27.349999999999994,-50.96,57.77000000000001
2020-06-02,Saskatchewan,37.02000000000001,-50.45,69.19999999999999
2020-06-03,Saskatchewan,34.53999999999999,-55.89,46.56999999999999
2020-06-04,Saskatchewan,38.19999999999999,-52.16,69.47999999999999
2020-06-05,Saskatchewan,58.91,-54.63,73.99000000000001
2020-06-06,Saskatchewan,14.0,-62.07,14.159999999999997
2020-06-07,Saskatchewan,3.680000000000007,-62.02,1.1200000000000045
2020-06-08,Saskatchewan,33.25,-49.4,56.24000000000001
2020-06-09,Saskatchewan,36.870000000000005,-47.89,67.69
2020-06-10,Saskatchewan,47.66999999999999,-53.32,70.02000000000001
2020-06-11,Saskatchewan,57.41,-46.88,75.15
2020-06-12,Saskatchewan,69.21000000000001,-43.26,91.87
2020-06-13,Saskatchewan,37.84,-55.38,51.66999999999999
2020-06-14,Saskatchewan,14.730000000000004,-59.56,24.700000000000003
2020-06-15,Saskatchewan,46.56999999999999,-44.16,64.84
2020-06-16,Saskatchewan,44.599999999999994,-46.33,59.389999999999986
2020-06-17,Saskatchewan,46.94,-57.19,56.06
2020-06-18,Saskatchewan,51.66999999999999,-49.2,61.53999999999999
2020-06-19,Saskatchewan,70.21000000000001,-51.96,80.63
2020-06-20,Saskatchewan,45.379999999999995,-59.26,55.22
2020-06-21,Saskatchewan,18.319999999999993,-59.81,15.269999999999996
2020-06-22,Saskatchewan,57.94999999999999,-37.73,79.62
2020-06-23,Saskatchewan,67.15,-34.86,100.62
2020-06-24,Saskatchewan,67.28999999999999,-41.35,86.28999999999999
2020-06-25,Saskatchewan,74.0,-39.19,103.12
2020-06-26,Saskatchewan,96.63,-35.760000000000005,110.97999999999999
2020-06-27,Saskatchewan,56.71000000000001,-46.53,70.53999999999999
2020-06-28,Saskatchewan,35.639999999999986,-53.62,36.620000000000005
2020-06-29,Saskatchewan,63.44,-36.62,79.97
2020-06-30,Saskatchewan,72.85,-40.19,81.5
2020-07-01,Saskatchewan,55.75999999999999,-42.51,60.28
2020-07-02,Saskatchewan,76.56,-40.49,89.36000000000001
2020-07-03,Saskatchewan,89.38999999999999,-35.97,106.35
2020-07-04,Saskatchewan,64.15,-41.25,70.16999999999999
2020-07-05,Saskatchewan,57.44,-47.18,45.81999999999999
2020-07-06,Saskatchewan,78.91,-35.760000000000005,97.12
2020-07-07,Saskatchewan,76.69999999999999,-39.49,102.5
2020-07-08,Saskatchewan,77.22999999999999,-47.48,99.80000000000001
2020-07-09,Saskatchewan,85.08000000000001,-39.08,109.1
2020-07-10,Saskatchewan,104.02000000000001,-42.45,105.69999999999999
2020-07-11,Saskatchewan,76.03,-45.93,89.02000000000001
2020-07-12,Saskatchewan,53.400000000000006,-45.32,47.43000000000001
2020-07-13,Saskatchewan,74.61000000000001,-43.11,79.41999999999999
2020-07-14,Saskatchewan,75.72,-45.02,89.13999999999999
2020-07-15,Saskatchewan,83.78,-41.15,95.16
2020-07-16,Saskatchewan,93.74000000000001,-39.69,112.30000000000001
2020-07-17,Saskatchewan,108.96000000000001,-40.04,116.13999999999999
2020-07-18,Saskatchewan,68.46000000000001,-47.23,76.27000000000001
2020-07-19,Saskatchewan,58.72,-49.14,47.09
2020-07-20,Saskatchewan,80.74000000000001,-45.27,92.12
2020-07-21,Saskatchewan,79.72999999999999,-37.32,104.19
2020-07-22,Saskatchewan,88.4,-40.85,86.66
2020-07-23,Saskatchewan,88.88,-43.01,96.18
2020-07-24,Saskatchewan,110.41999999999999,-31.989999999999995,105.18
2020-07-25,Saskatchewan,72.22,-42.86,80.71000000000001
2020-07-26,Saskatchewan,62.31999999999999,-51.21,46.47
2020-07-27,Saskatchewan,85.0,-35.81,98.12
2020-07-28,Saskatchewan,88.99000000000001,-40.14,99.22999999999999
2020-07-29,Saskatchewan,93.0,-39.84,111.94999999999999
2020-07-30,Saskatchewan,104.49000000000001,-29.879999999999995,129.28
2020-07-31,Saskatchewan,117.21000000000001,-38.73,125.07
2020-08-01,Saskatchewan,77.22,-37.12,79.02000000000001
2020-08-02,Saskatchewan,52.97,-48.09,30.30000000000001
2020-08-03,Saskatchewan,71.61000000000001,-41.5,33.81999999999999
2020-08-04,Saskatchewan,85.77000000000001,-39.69,98.31
2020-08-05,Saskatchewan,100.43,-39.24,113.53999999999999
2020-08-06,Saskatchewan,104.87,-33.55,115.30000000000001
2020-08-07,Saskatchewan,121.41999999999999,-35.92,131.66
2020-08-08,Saskatchewan,88.84,-48.39,95.09
2020-08-09,Saskatchewan,61.78,-52.77,45.05000000000001
2020-08-10,Saskatchewan,91.33000000000001,-43.71,90.75
2020-08-11,Saskatchewan,87.09,-42.3,94.19999999999999
2020-08-12,Saskatchewan,87.22,-44.32,83.66
2020-08-13,Saskatchewan,96.63,-41.65,108.55000000000001
2020-08-14,Saskatchewan,112.59,-36.07,121.69999999999999
2020-08-15,Saskatchewan,86.31,-44.57,98.49000000000001
2020-08-16,Saskatchewan,64.62,-48.79,42.28
2020-08-17,Saskatchewan,88.13999999999999,-42.15,102.08000000000001
2020-08-18,Saskatchewan,87.91999999999999,-43.66,92.72999999999999
2020-08-19,Saskatchewan,91.75,-45.07,98.61000000000001
2020-08-20,Saskatchewan,99.36000000000001,-44.42,109.84
2020-08-21,Saskatchewan,113.81,-45.17,126.72999999999999
2020-08-22,Saskatchewan,82.24000000000001,-43.71,92.46000000000001
2020-08-23,Saskatchewan,60.889999999999986,-51.21,54.0
2020-08-24,Saskatchewan,81.55000000000001,-46.18,97.4
2020-08-25,Saskatchewan,81.19,-48.24,93.94999999999999
2020-08-26,Saskatchewan,83.88999999999999,-40.09,104.66
2020-08-27,Saskatchewan,83.77000000000001,-48.64,99.97999999999999
2020-08-28,Saskatchewan,108.71000000000001,-40.29,142.18
2020-08-29,Saskatchewan,85.08000000000001,-47.13,112.74000000000001
2020-08-30,Saskatchewan,49.389999999999986,-52.06,46.69
2020-08-31,Saskatchewan,75.66999999999999,-43.16,93.25999999999999
2020-09-01,Saskatchewan,74.57,-38.13,99.44999999999999
2020-09-02,Saskatchewan,65.00999999999999,-41.6,82.19999999999999
2020-09-03,Saskatchewan,80.46000000000001,-41.95,109.74000000000001
2020-09-04,Saskatchewan,116.03999999999999,-39.64,137.91
2020-09-05,Saskatchewan,79.46000000000001,-48.84,120.63
2020-09-06,Saskatchewan,45.05000000000001,-61.52,51.900000000000006
2020-09-07,Saskatchewan,45.80000000000001,-44.06,30.669999999999987
2020-09-08,Saskatchewan,61.31999999999999,-33.95,91.53999999999999
2020-09-09,Saskatchewan,62.47999999999999,-31.39,92.86000000000001
2020-09-10,Saskatchewan,71.43,-32.7,108.47999999999999
2020-09-11,Saskatchewan,92.77000000000001,-31.090000000000003,141.16
2020-09-12,Saskatchewan,72.75999999999999,-49.3,127.03
2020-09-13,Saskatchewan,38.16,-51.96,43.34
2020-09-14,Saskatchewan,53.33000000000001,-32.34,76.37
2020-09-15,Saskatchewan,57.94,-33.2,86.24000000000001
2020-09-16,Saskatchewan,62.53999999999999,-32.900000000000006,87.38
2020-09-17,Saskatchewan,66.47999999999999,-29.78,92.71000000000001
2020-09-18,Saskatchewan,91.47,-27.819999999999993,133.82
2020-09-19,Saskatchewan,73.31,-40.09,125.78999999999999
2020-09-20,Saskatchewan,31.819999999999993,-43.01,48.0
2020-09-21,Saskatchewan,50.360000000000014,-24.900000000000006,90.08000000000001
2020-09-22,Saskatchewan,54.94,-25.959999999999994,83.49000000000001
2020-09-23,Saskatchewan,48.650000000000006,-37.93,87.00999999999999
2020-09-24,Saskatchewan,56.47,-27.67,93.18
2020-09-25,Saskatchewan,76.05000000000001,-37.42,111.88
2020-09-26,Saskatchewan,54.03,-48.59,90.28
2020-09-27,Saskatchewan,27.540000000000006,-49.8,36.370000000000005
2020-09-28,Saskatchewan,43.53999999999999,-39.49,63.77000000000001
2020-09-29,Saskatchewan,48.52000000000001,-38.13,86.49000000000001
2020-09-30,Saskatchewan,48.27000000000001,-43.46,71.63
2020-10-01,Saskatchewan,53.599999999999994,-37.58,88.37
2020-10-02,Saskatchewan,70.02000000000001,-44.92,124.03
2020-10-03,Saskatchewan,54.28999999999999,-50.8,112.35
2020-10-04,Saskatchewan,22.78,-53.07,36.18000000000001
2020-10-05,Saskatchewan,39.24000000000001,-35.760000000000005,76.49000000000001
2020-10-06,Saskatchewan,42.06999999999999,-41.1,71.96000000000001
2020-10-07,Saskatchewan,47.80000000000001,-40.9,70.25
2020-10-08,Saskatchewan,53.58000000000001,-42.71,85.49000000000001
2020-10-09,Saskatchewan,77.09,-46.73,87.69999999999999
2020-10-10,Saskatchewan,36.49000000000001,-51.91,63.629999999999995
2020-10-11,Saskatchewan,-2.0999999999999943,-61.97,6.670000000000002
2020-10-12,Saskatchewan,11.349999999999994,-49.5,4.590000000000003
2020-10-13,Saskatchewan,37.46000000000001,-33.849999999999994,55.74000000000001
2020-10-14,Saskatchewan,42.78,-34.81,76.72
2020-10-15,Saskatchewan,46.33000000000001,-28.22,65.31
2020-10-16,Saskatchewan,61.81999999999999,-40.9,90.33000000000001
2020-10-17,Saskatchewan,39.94,-47.59,69.47999999999999
2020-10-18,Saskatchewan,12.510000000000005,-51.31,16.239999999999995
2020-10-19,Saskatchewan,35.05000000000001,-38.08,50.629999999999995
2020-10-20,Saskatchewan,37.91,-22.739999999999995,57.44999999999999
2020-10-21,Saskatchewan,36.41999999999999,-41.95,60.25
2020-10-22,Saskatchewan,37.129999999999995,-45.12,60.870000000000005
2020-10-23,Saskatchewan,57.18000000000001,-38.63,76.59
2020-10-24,Saskatchewan,34.389999999999986,-54.68,63.30000000000001
2020-10-25,Saskatchewan,4.530000000000001,-60.26,17.430000000000007
2020-10-26,Saskatchewan,37.44,-48.14,118.18
2020-10-27,Saskatchewan,25.069999999999993,-50.75,47.19
2020-10-28,Saskatchewan,27.620000000000005,-41.7,47.97999999999999
2020-10-29,Saskatchewan,36.620000000000005,-40.64,64.44
2020-10-30,Saskatchewan,49.50999999999999,-42.51,81.47999999999999
2020-10-31,Saskatchewan,21.58,-59.76,78.18
2020-11-01,Saskatchewan,-4.680000000000007,-60.06,17.950000000000003
2020-11-02,Saskatchewan,20.590000000000003,-46.38,47.03999999999999
2020-11-03,Saskatchewan,22.75,-42.91,46.22
2020-11-04,Saskatchewan,20.709999999999994,-46.28,49.49000000000001
2020-11-05,Saskatchewan,24.650000000000006,-47.38,49.22
2020-11-06,Saskatchewan,40.69999999999999,-49.95,77.97999999999999
2020-11-07,Saskatchewan,-6.219999999999999,-59.71,24.150000000000006
2020-11-08,Saskatchewan,-46.18,-59.76,-18.72
2020-11-09,Saskatchewan,-28.790000000000006,-48.74,30.5
2020-11-10,Saskatchewan,1.6599999999999966,-41.65,52.639999999999986
2020-11-11,Saskatchewan,-18.189999999999998,-51.21,9.5
2020-11-12,Saskatchewan,5.8799999999999955,-44.82,46.860000000000014
2020-11-13,Saskatchewan,29.349999999999994,-48.54,69.30000000000001
2020-11-14,Saskatchewan,3.680000000000007,-55.73,35.43000000000001
2020-11-15,Saskatchewan,-11.370000000000005,-63.88,-3.319999999999993
2020-11-16,Saskatchewan,9.980000000000004,-52.92,33.28
2020-11-17,Saskatchewan,9.719999999999999,-48.39,35.18000000000001
2020-11-18,Saskatchewan,9.590000000000003,-48.94,40.24000000000001
2020-11-19,Saskatchewan,3.5,-57.8,33.81999999999999
2020-11-20,Saskatchewan,24.739999999999995,-53.37,58.81
2020-11-21,Saskatchewan,4.420000000000002,-61.87,28.340000000000003
