date,driving,walking,transit,region,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,numtotal,numtested,numactive,numtoday,ratetested
2020-10-11,91.45,77.86,34.82,Ontario,-21.0,1.0,112.0,-42.0,-8.0,3.0,59139,4250762.0,5697.0,649,291817.0
2020-10-12,85.0,66.09,33.21,Ontario,-58.0,-51.0,106.0,-70.0,-80.0,22.0,59139,4250762.0,5697.0,0,291817.0
2020-10-13,113.58,96.68,46.68,Ontario,-23.0,4.0,56.0,-50.0,-38.0,12.0,60692,4316254.0,5946.0,1553,296313.0
2020-10-14,116.16,100.93,46.32,Ontario,-23.0,-2.0,50.0,-50.0,-37.0,13.0,61413,4347407.0,5884.0,721,298451.0
2020-10-15,114.42,88.63,44.33,Ontario,-26.0,-5.0,-8.0,-53.0,-37.0,15.0,62196,4386061.0,5883.0,783,301105.0
2020-10-16,132.2,110.96,48.99,Ontario,-23.0,-3.0,43.0,-49.0,-35.0,13.0,62908,4423309.0,5873.0,712,303662.0
2020-10-17,127.64,116.69,45.88,Ontario,-19.0,0.0,109.0,-36.0,-3.0,5.0,63713,4466569.0,5986.0,805,306632.0
2020-10-18,92.04,77.0,36.84,Ontario,-21.0,-6.0,44.0,-44.0,-8.0,6.0,64371,4506083.0,5954.0,658,309345.0
2020-10-19,101.15,83.23,42.26,Ontario,-27.0,-8.0,-1.0,-55.0,-38.0,14.0,65075,4536905.0,6047.0,704,311461.0
2020-10-20,106.45,92.17,43.76,Ontario,-23.0,0.0,32.0,-51.0,-37.0,13.0,65896,4560168.0,6237.0,821,313058.0
2020-10-21,105.48,88.32,42.1,Ontario,-25.0,-5.0,15.0,-53.0,-37.0,14.0,66686,4591746.0,6299.0,790,315225.0
2020-10-22,108.98,91.53,43.34,Ontario,-24.0,-2.0,17.0,-50.0,-36.0,14.0,67527,4629335.0,6390.0,841,317806.0
2020-10-23,133.85,115.45,49.36,Ontario,-24.0,-6.0,75.0,-48.0,-34.0,12.0,68353,4668046.0,6474.0,826,320463.0
2020-10-24,120.6,106.56,45.18,Ontario,-21.0,0.0,58.0,-38.0,-4.0,6.0,69331,4710753.0,6821.0,978,323395.0
2020-10-25,92.35,75.7,37.19,Ontario,-20.0,-5.0,46.0,-43.0,-8.0,6.0,70373,4748254.0,7120.0,1042,325970.0
2020-10-26,102.66,85.82,43.46,Ontario,-26.0,-6.0,7.0,-53.0,-38.0,14.0,71224,4775969.0,7286.0,851,327872.0
2020-10-27,107.63,87.07,43.0,Ontario,-26.0,-5.0,-6.0,-53.0,-36.0,13.0,72051,4799131.0,7418.0,827,329463.0
2020-10-28,112.08,95.58,44.31,Ontario,-22.0,0.0,27.0,-50.0,-36.0,13.0,72885,4828160.0,7474.0,834,331455.0
2020-10-29,113.42,91.6,44.7,Ontario,-22.0,0.0,3.0,-51.0,-35.0,14.0,73819,4862616.0,7578.0,934,333821.0
2020-10-30,129.05,104.63,46.88,Ontario,-23.0,-1.0,1.0,-49.0,-34.0,13.0,74715,4902283.0,7669.0,896,336544.0
2020-10-31,113.81,109.39,43.13,Ontario,-20.0,4.0,47.0,-36.0,-3.0,5.0,75730,4942832.0,7877.0,1015,339328.0
2020-11-01,80.46,67.14,36.08,Ontario,-25.0,-8.0,-20.0,-47.0,-11.0,7.0,76707,4978751.0,7981.0,977,341793.0
