date,driving,walking,transit,region,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,numtotal,numtested,numactive,numtoday,ratetested
2020-10-23,157.18,176.59,61.37,Saskatchewan,-12.0,0.0,-3.0,-34.0,-15.0,7.0,2591,195566.0,511.0,33,166515.0
2020-10-24,134.39,163.3,45.32,Saskatchewan,-13.0,4.0,-17.0,-31.0,-3.0,6.0,2669,197497.0,574.0,78,168160.0
2020-10-25,104.53,117.43,39.74,Saskatchewan,-14.0,-2.0,8.0,-31.0,-6.0,5.0,2729,199263.0,619.0,60,169663.0
2020-10-26,137.44,218.18,51.86,Saskatchewan,-6.0,2.0,25.0,-39.0,-23.0,7.0,2783,200849.0,650.0,54,171014.0
2020-10-27,125.07,147.19,49.25,Saskatchewan,-15.0,0.0,19.0,-37.0,-15.0,8.0,2841,203169.0,652.0,58,172989.0
2020-10-28,127.62,147.98,58.3,Saskatchewan,-10.0,3.0,6.0,-39.0,-14.0,7.0,2908,204806.0,666.0,67,174383.0
2020-10-29,136.62,164.44,59.36,Saskatchewan,-3.0,13.0,5.0,-39.0,-16.0,7.0,2990,206205.0,707.0,82,175574.0
2020-10-30,149.51,181.48,57.49,Saskatchewan,-10.0,8.0,-16.0,-33.0,-14.0,6.0,3066,207666.0,742.0,76,176818.0
2020-10-31,121.58,178.18,40.24,Saskatchewan,-15.0,7.0,-6.0,-26.0,-2.0,5.0,3144,209534.0,739.0,78,178408.0
2020-11-01,95.32,117.95,39.94,Saskatchewan,-14.0,-1.0,39.0,-35.0,-6.0,4.0,3218,211354.0,798.0,74,179958.0
