date,driving,walking,transit,region,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,numtotal,numtested,numactive,numtoday,ratetested
2020-10-12,84.89,80.94,39.95,Quebec,-30.0,-16.0,176.0,-65.0,-76.0,20.0,86976,1702243.0,8154.0,843,200619.0
2020-10-13,98.43,82.94,45.92,Quebec,-31.0,-14.0,-15.0,-54.0,-34.0,13.0,87791,1702243.0,8087.0,815,200619.0
2020-10-14,109.39,101.33,48.97,Quebec,-25.0,-7.0,51.0,-48.0,-31.0,12.0,88994,1724288.0,8534.0,1203,203217.0
2020-10-15,111.66,102.06,48.63,Quebec,-24.0,-8.0,54.0,-49.0,-31.0,12.0,89963,1724288.0,8491.0,969,203217.0
2020-10-16,114.71,101.39,47.81,Quebec,-31.0,-12.0,-17.0,-51.0,-31.0,15.0,91018,1749283.0,8488.0,1055,206163.0
2020-10-17,99.96,103.88,42.28,Quebec,-26.0,-6.0,73.0,-41.0,-12.0,10.0,92297,1762039.0,8663.0,1279,207666.0
2020-10-18,82.81,84.2,38.42,Quebec,-23.0,-7.0,87.0,-45.0,-11.0,6.0,93391,1773248.0,8794.0,1094,208987.0
2020-10-19,99.04,86.89,46.03,Quebec,-27.0,-14.0,0.0,-54.0,-32.0,12.0,94429,1782527.0,8856.0,1038,210081.0
2020-10-20,101.46,89.0,45.51,Quebec,-25.0,-8.0,10.0,-52.0,-32.0,13.0,95216,1791271.0,8693.0,787,211111.0
2020-10-21,101.24,85.53,44.96,Quebec,-30.0,-14.0,-15.0,-53.0,-31.0,14.0,96288,1802240.0,8947.0,1072,212404.0
2020-10-22,112.4,100.0,49.78,Quebec,-24.0,-6.0,42.0,-48.0,-30.0,12.0,97321,1814069.0,9194.0,1033,213798.0
2020-10-23,125.94,120.03,53.68,Quebec,-26.0,-9.0,73.0,-44.0,-30.0,13.0,98226,1826029.0,9328.0,905,215208.0
2020-10-24,100.33,98.76,43.11,Quebec,-26.0,-5.0,46.0,-41.0,-12.0,10.0,99235,1835921.0,9284.0,1009,216373.0
2020-10-25,82.21,76.72,38.41,Quebec,-21.0,-5.0,63.0,-44.0,-11.0,6.0,100114,1846594.0,9143.0,879,217631.0
2020-10-26,96.7,79.71,46.08,Quebec,-28.0,-17.0,-16.0,-54.0,-31.0,12.0,100922,1856752.0,8947.0,808,218828.0
2020-10-27,105.35,91.81,46.33,Quebec,-24.0,-7.0,14.0,-49.0,-30.0,12.0,101885,1865395.0,8927.0,963,219847.0
2020-10-28,104.75,90.45,46.92,Quebec,-24.0,-8.0,7.0,-49.0,-30.0,13.0,102814,1875899.0,8987.0,929,221085.0
2020-10-29,109.81,94.75,48.02,Quebec,-22.0,-5.0,9.0,-50.0,-30.0,12.0,103844,1885867.0,9188.0,1030,222260.0
2020-10-30,120.02,105.51,50.21,Quebec,-26.0,-6.0,0.0,-47.0,-28.0,13.0,104952,1897168.0,9129.0,1108,223592.0
2020-10-31,98.65,103.32,44.59,Quebec,-26.0,-2.0,45.0,-35.0,-11.0,9.0,106016,1906939.0,9194.0,1064,224743.0
2020-11-01,74.09,68.49,37.01,Quebec,-25.0,-7.0,-11.0,-48.0,-14.0,7.0,106981,1914757.0,9221.0,965,225665.0
