date,days_post_first_lockdown,day_of_week,holiday,region,stringency_index,driving,walking,transit,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-11-05,239,3,0,Manitoba,60.65,0.6099999999999994,4.0,-46.0,-24.0,-3.0,-4.0,-52.0,-27.0,12.0,9782,132.0,6030.0,474,293101.0,714.29,214026.0
2020-11-06,240,4,0,Manitoba,60.65,13.86,17.209999999999994,-41.87,-27.0,-6.0,-23.0,-54.0,-28.0,14.0,10216,137.0,6307.0,434,296624.0,745.98,216598.0
2020-11-07,241,5,0,Manitoba,60.65,-5.430000000000007,2.4200000000000017,-50.57,-29.0,-7.0,-16.0,-50.0,-12.0,10.0,10453,152.0,6410.0,237,296624.0,763.29,216598.0
2020-11-08,242,6,0,Manitoba,60.65,-26.189999999999998,-19.099999999999994,-53.32,-32.0,-11.0,19.0,-55.0,-19.0,8.0,10947,162.0,6715.0,494,296624.0,799.36,216598.0
2020-11-09,243,0,0,Manitoba,60.65,-9.849999999999994,-9.120000000000005,-46.95,-27.0,-14.0,-25.0,-56.0,-31.0,14.0,11339,172.0,7011.0,392,305019.0,827.99,222729.0
2020-11-10,244,1,0,Manitoba,60.65,-0.01999999999999602,1.6700000000000017,-41.3,-16.0,13.0,-10.0,-52.0,-31.0,12.0,11608,179.0,7105.0,269,308165.0,847.63,225026.0
2020-11-11,245,2,0,Manitoba,60.65,-19.599999999999994,-20.53,-50.19,-41.0,-28.0,-3.0,-67.0,-74.0,25.0,12007,190.0,7385.0,399,311199.0,876.77,227241.0
2020-11-12,246,3,0,Manitoba,60.65,-19.049999999999997,-13.39,-53.9,-40.0,-12.0,-30.0,-57.0,-33.0,16.0,12482,198.0,7629.0,475,314534.0,911.45,229677.0
2020-11-13,247,4,0,Manitoba,60.65,2.950000000000003,5.519999999999996,-53.2,-37.0,-10.0,-35.0,-56.0,-33.0,17.0,12919,207.0,7861.0,437,317596.0,943.36,231912.0
2020-11-14,248,5,0,Manitoba,60.65,-18.560000000000002,-14.0,-59.11,-42.0,-16.0,-24.0,-56.0,-20.0,13.0,13304,217.0,8012.0,385,317596.0,971.47,231912.0
2020-11-15,249,6,0,Manitoba,60.65,-36.05,-36.22,-61.46,-47.0,-25.0,-38.0,-62.0,-29.0,11.0,13544,229.0,8122.0,240,317596.0,989.0,231912.0
2020-11-16,250,0,0,Manitoba,60.65,-13.780000000000001,-10.849999999999994,-52.9,-34.0,-17.0,-32.0,-57.0,-32.0,15.0,14087,236.0,8498.0,543,326615.0,1028.65,238498.0
2020-11-17,251,1,0,Manitoba,60.65,-10.489999999999995,-6.150000000000006,-50.85,-37.0,-14.0,-25.0,-57.0,-33.0,15.0,14558,248.0,8677.0,471,330261.0,1063.04,241161.0
2020-11-18,252,2,0,Manitoba,64.35,-9.510000000000005,-1.4300000000000068,-51.21,-37.0,-14.0,-18.0,-54.0,-32.0,15.0,14907,256.0,8758.0,349,332903.0,1088.53,243090.0
2020-11-19,253,3,0,Manitoba,64.35,-8.010000000000005,-0.18999999999999773,-54.43,-31.0,-4.0,-23.0,-56.0,-30.0,15.0,15288,266.0,8845.0,381,334807.0,1116.35,244480.0
2020-11-20,254,4,0,Manitoba,64.35,6.760000000000005,10.269999999999996,-57.84,-41.0,-16.0,-36.0,-58.0,-36.0,18.0,15632,280.0,8865.0,344,338105.0,1141.47,246888.0
2020-11-21,255,5,0,Manitoba,64.35,-15.420000000000002,-14.430000000000007,-62.35,-49.0,-22.0,-31.0,-60.0,-22.0,14.0,16118,290.0,9024.0,486,338105.0,1176.96,246888.0
2020-11-22,256,6,0,Manitoba,64.35,-34.94,-31.049999999999997,-64.3,-53.0,-30.0,-34.0,-63.0,-30.0,12.0,16483,301.0,9172.0,365,338105.0,1203.61,246888.0
2020-11-23,257,0,0,Manitoba,64.35,-14.579999999999998,-2.4599999999999937,-57.33,-41.0,-22.0,-29.0,-60.0,-34.0,16.0,16825,312.0,9260.0,342,347108.0,1228.58,253462.0
2020-11-24,258,1,0,Manitoba,64.35,-11.290000000000006,-4.030000000000001,-59.49,-43.0,-20.0,-25.0,-58.0,-35.0,17.0,17107,328.0,9066.0,282,349309.0,1249.17,255070.0
