date,days_post_first_lockdown,day_of_week,holiday,region,stringency_index,driving,walking,transit,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-10-24,227,5,0,Saskatchewan,60.65,34.389999999999986,63.30000000000001,-54.68,-13.0,4.0,-17.0,-31.0,-3.0,6.0,3144,25.0,739.0,78,209534.0,267.7,178408.0
2020-10-25,228,6,0,Saskatchewan,60.65,4.530000000000001,17.430000000000007,-60.26,-14.0,-2.0,8.0,-31.0,-6.0,5.0,3218,25.0,798.0,74,211354.0,274.0,179958.0
2020-10-26,229,0,0,Saskatchewan,60.65,37.44,118.18,-48.14,-6.0,2.0,25.0,-39.0,-23.0,7.0,3292,25.0,858.0,74,212932.0,280.3,181302.0
2020-10-27,230,1,0,Saskatchewan,60.65,25.069999999999993,47.19,-50.75,-15.0,0.0,19.0,-37.0,-15.0,8.0,3373,25.0,842.0,81,214257.0,287.2,182430.0
2020-10-28,231,2,0,Saskatchewan,60.65,27.620000000000005,47.97999999999999,-41.7,-10.0,3.0,6.0,-39.0,-14.0,7.0,3408,25.0,799.0,35,214932.0,290.18,183005.0
2020-10-29,232,3,0,Saskatchewan,60.65,36.620000000000005,64.44,-40.64,-3.0,13.0,5.0,-39.0,-16.0,7.0,3536,25.0,877.0,128,216492.0,301.07,184333.0
2020-10-30,233,4,0,Saskatchewan,60.65,49.50999999999999,81.47999999999999,-42.51,-10.0,8.0,-16.0,-33.0,-14.0,6.0,3623,25.0,911.0,87,217915.0,308.48,185545.0
2020-10-31,234,5,0,Saskatchewan,60.65,21.58,78.18,-59.76,-15.0,7.0,-6.0,-26.0,-2.0,5.0,3738,27.0,985.0,115,219793.0,318.27,187144.0
2020-11-01,235,6,0,Saskatchewan,60.65,-4.680000000000007,17.950000000000003,-60.06,-14.0,-1.0,39.0,-35.0,-6.0,4.0,3897,28.0,1122.0,159,221644.0,331.81,188720.0
2020-11-02,236,0,0,Saskatchewan,60.65,20.590000000000003,47.03999999999999,-46.38,-8.0,0.0,45.0,-39.0,-16.0,6.0,4087,29.0,1289.0,190,223259.0,347.99,190095.0
2020-11-03,237,1,0,Saskatchewan,60.65,22.75,46.22,-42.91,-12.0,3.0,44.0,-40.0,-16.0,7.0,4214,29.0,1305.0,127,224468.0,358.8,191124.0
2020-11-04,238,2,0,Saskatchewan,60.65,20.709999999999994,49.49000000000001,-46.28,-12.0,1.0,38.0,-41.0,-14.0,7.0,4326,29.0,1363.0,112,225311.0,368.34,191842.0
2020-11-05,239,3,0,Saskatchewan,60.65,24.650000000000006,49.22,-47.38,-7.0,5.0,30.0,-38.0,-16.0,7.0,4437,29.0,1459.0,111,226679.0,377.79,193007.0
2020-11-06,240,4,0,Saskatchewan,60.65,40.69999999999999,77.97999999999999,-49.95,-13.0,11.0,-7.0,-38.0,-16.0,7.0,4513,29.0,1427.0,76,227752.0,384.26,193920.0
2020-11-07,241,5,0,Saskatchewan,60.65,-6.219999999999999,24.150000000000006,-59.71,-27.0,-6.0,-34.0,-46.0,-6.0,9.0,4820,29.0,1691.0,307,230068.0,410.4,195892.0
2020-11-08,242,6,0,Saskatchewan,60.65,-46.18,-18.72,-59.76,-49.0,-36.0,-42.0,-57.0,-22.0,12.0,5001,31.0,1807.0,181,232009.0,425.81,197545.0
2020-11-09,243,0,0,Saskatchewan,60.65,-28.790000000000006,30.5,-48.74,-41.0,-30.0,-24.0,-58.0,-46.0,19.0,5182,31.0,1928.0,181,233948.0,441.22,199196.0
2020-11-10,244,1,0,Saskatchewan,60.65,1.6599999999999966,52.639999999999986,-41.65,-19.0,5.0,-17.0,-45.0,-27.0,11.0,5422,31.0,2055.0,240,235771.0,461.66,200748.0
2020-11-11,245,2,1,Saskatchewan,60.65,-18.189999999999998,9.5,-51.21,-37.0,-17.0,-20.0,-60.0,-69.0,24.0,5553,32.0,2099.0,131,236749.0,472.81,201581.0
2020-11-12,246,3,0,Saskatchewan,60.65,5.8799999999999955,46.860000000000014,-44.82,-12.0,9.0,-14.0,-41.0,-23.0,11.0,5651,32.0,2066.0,98,237911.0,481.16,202570.0
2020-11-13,247,4,0,Saskatchewan,60.65,29.349999999999994,69.30000000000001,-48.54,-14.0,7.0,-22.0,-36.0,-20.0,9.0,5804,33.0,2145.0,153,239727.0,494.18,204116.0
2020-11-14,248,5,0,Saskatchewan,60.65,3.680000000000007,35.43000000000001,-55.73,-22.0,-1.0,-34.0,-38.0,-6.0,8.0,6237,33.0,2537.0,433,242518.0,531.05,206493.0
2020-11-15,249,6,0,Saskatchewan,60.65,-11.370000000000005,-3.319999999999993,-63.88,-21.0,-6.0,-10.0,-40.0,-8.0,6.0,6473,33.0,2683.0,236,244578.0,551.15,208247.0
2020-11-16,250,0,0,Saskatchewan,60.65,9.980000000000004,33.28,-52.92,-15.0,-4.0,-9.0,-44.0,-18.0,9.0,6708,37.0,2864.0,235,246292.0,571.16,209706.0
2020-11-17,251,1,0,Saskatchewan,60.65,9.719999999999999,35.18000000000001,-48.39,-19.0,-2.0,-15.0,-44.0,-17.0,10.0,6883,37.0,2927.0,175,248312.0,586.06,211426.0
2020-11-18,252,2,0,Saskatchewan,64.35,9.590000000000003,40.24000000000001,-48.94,-17.0,-1.0,-3.0,-44.0,-17.0,9.0,7047,37.0,3012.0,164,249993.0,600.02,212857.0
2020-11-19,253,3,0,Saskatchewan,64.35,3.5,33.81999999999999,-57.8,-20.0,-5.0,-13.0,-45.0,-19.0,11.0,7362,40.0,3146.0,315,252048.0,626.84,214607.0
2020-11-20,254,4,0,Saskatchewan,64.35,24.739999999999995,58.81,-53.37,-17.0,2.0,-26.0,-40.0,-19.0,10.0,7691,44.0,3263.0,329,254311.0,654.85,216534.0
2020-11-21,255,5,0,Saskatchewan,64.35,4.420000000000002,28.340000000000003,-61.87,-20.0,1.0,-23.0,-39.0,-5.0,8.0,7888,45.0,3322.0,197,256171.0,671.63,218118.0
2020-11-22,256,6,0,Saskatchewan,64.35,-17.129999999999995,-5.329999999999998,-66.75,-23.0,-6.0,-7.0,-43.0,-9.0,7.0,8239,45.0,3605.0,351,258367.0,701.51,219988.0
2020-11-23,257,0,0,Saskatchewan,64.35,1.75,30.939999999999998,-53.52,-17.0,-5.0,-13.0,-48.0,-21.0,10.0,8564,47.0,3879.0,325,260818.0,729.18,222074.0
2020-11-24,258,1,0,Saskatchewan,64.35,5.340000000000003,37.71000000000001,-51.96,-20.0,-1.0,-10.0,-45.0,-20.0,10.0,8745,51.0,3819.0,181,262262.0,744.6,223304.0
